ceps_coef1,ceps_coef2,ceps_coef3,ceps_coef4,ceps_coef5,ceps_coef6,ceps_coef7,ceps_coef8,ceps_coef9,ceps_coef10,ceps_coef11,ceps_coef12,delta_ceps_coef1,delta_ceps_coef2,delta_ceps_coef3,delta_ceps_coef4,delta_ceps_coef5,delta_ceps_coef6,delta_ceps_coef7,delta_ceps_coef8,delta_ceps_coef9,delta_ceps_coef10,delta_ceps_coef11,delta_ceps_coef12,delta_delta_ceps_coef1,delta_delta_ceps_coef2,delta_delta_ceps_coef3,delta_delta_ceps_coef4,delta_delta_ceps_coef5,delta_delta_ceps_coef6,delta_delta_ceps_coef7,delta_delta_ceps_coef8,delta_delta_ceps_coef9,delta_delta_ceps_coef10,delta_delta_ceps_coef11,delta_delta_ceps_coef12,energy_coef,delta_energy_coef,delta_delta_energy_coef,label
-380.81390380859375,25.46099853515625,-66.33251190185547,115.3817138671875,-56.995338439941406,20.329265594482425,-27.01037788391113,8.571483612060549,-29.357837677001953,-9.234193801879883,-10.06874179840088,-13.67741584777832,-19.037220001220703,3.805852174758911,-2.1181387901306152,-0.37862586975097656,-1.814431071281433,0.21311479806900024,-1.5256880521774292,-0.09756393730640413,-0.5342407822608948,-0.7548801302909851,0.4860438704490662,0.02913134917616844,5.241765022277832,0.08372453600168228,2.9035141468048096,-6.094768047332764,2.5381886959075928,-1.2117780447006226,1.20787513256073,-0.9170485734939576,1.5938644409179688,0.4896174073219299,0.4403899312019348,1.0745922327041626,0.5387055143241226,-0.11331723582072248,0.004730543468805953,I
-520.2705688476561,43.37600326538086,-0.4437275528907776,23.881290435791016,-5.494685649871826,-4.678125858306885,9.265669822692873,9.913397789001463,-3.979067087173462,0.9786463379859924,-14.4733304977417,-4.0509963035583505,-14.908650398254395,-1.6339894533157349,0.9258019328117372,1.429627776145935,0.5617645382881165,0.5004686713218689,0.19480526447296145,0.9551114439964294,-0.005054887384176254,0.6151699423789978,0.3971681892871857,0.026473119854927063,3.669775247573853,-1.1016685962677002,0.17280957102775574,0.3892346322536469,0.28005385398864746,0.3487003445625305,-0.3726373016834259,0.030593654140830037,0.028280448168516163,0.2602014243602753,0.4997090697288513,-0.09148047864437103,0.06906038751608685,-0.016674986866644044,0.007900966949241873,VU
-508.41497802734375,25.296527862548828,-12.73719596862793,52.557579040527344,33.477367401123054,-11.782485961914062,9.114161491394043,8.516171455383299,-7.96066427230835,2.522820472717285,-24.21474838256836,2.9820632934570312,-13.884511947631836,-0.9565613269805908,0.7524056434631348,1.2026829719543457,0.2261330187320709,0.7210205197334291,0.06465211510658264,0.8319306969642639,0.68916255235672,0.641313910484314,0.4864996671676636,-0.1548684388399124,3.1829743385314937,-0.5055667757987976,0.9076456427574158,-0.5482345223426819,-0.8409050703048706,0.3810230195522308,-0.3221748471260071,0.02679029479622841,0.3812453150749207,0.17456381022930145,0.3603719472885132,0.06653273105621338,0.11653605359414593,-0.021443042258865855,0.006902244819422872,WI
-403.53741455078125,33.698665618896484,-9.899869918823242,6.955440044403076,-10.130392074584961,-31.24327278137207,-21.294422149658203,0.07413880527019501,-21.72418785095215,-14.846741676330565,-6.413451194763184,-4.8366360664367685,-9.967517852783203,1.6937011480331419,0.4124606251716614,-1.71436607837677,-0.03992338851094246,-0.09575780481100082,-0.8678094148635864,-0.1755347102880478,0.3143675327301025,0.03625824674963951,-0.37771692872047424,0.5958447456359863,2.8439297676086426,-0.0444202721118927,0.3050317466259003,-0.8179681897163391,0.12211745232343675,0.5413803458213806,0.2562166452407837,-0.02856809087097645,0.6785026788711548,0.4131457507610321,0.2988501489162445,0.5728543400764465,0.10485601808477646,-0.03075506371120565,0.01741891444072612,I
-506.5987854003906,15.351762771606445,-44.775577545166016,19.932106018066406,-11.496659278869627,-19.89322662353516,-27.157804489135746,-4.074054718017578,-10.472105026245117,-9.675260543823242,-15.673920631408693,3.685959577560425,-19.698034286499023,-1.2185461521148682,0.8871769309043884,-0.04265268892049789,0.27434489130973816,-0.0062300362624228,0.7258967161178589,0.8118756413459778,-0.2092701345682144,0.11459673196077348,0.3256216645240784,-0.34019675850868225,-1.1412920951843262,-0.6592544913291931,1.5938583612442017,-0.9348639249801636,0.8374339938163757,0.4443938434123993,0.7066181302070618,0.2505408823490143,0.5121585726737976,0.38535422086715704,0.608293354511261,-0.18020741641521454,0.13538978711999622,-0.03786918362230664,0.017381970817803686,VE
-572.4899291992188,13.135575294494627,10.916475296020508,13.939783096313475,-9.077527046203613,-22.07005882263184,-10.146505355834961,0.2943271100521088,-11.247671127319336,-8.840829849243164,-8.023969650268555,-11.418437957763672,-15.320511817932127,-1.387433409690857,-0.5075441598892212,-0.28415828943252563,0.6525605320930481,1.4648449420928955,0.4949169456958771,-0.4593280851840973,0.6860663890838623,0.4524276554584503,-0.5296694040298462,0.4221695959568024,2.9895708560943604,-0.9056583642959596,-0.2433284819126129,-0.5091396570205688,0.7282907962799072,1.4583740234375,0.7615588307380676,-0.24511927366256714,0.6179715394973755,0.3589977622032165,-0.2240878939628601,0.3593989908695221,0.09357060611365274,-0.023637271568350292,0.008383641116444955,VU
-520.7402954101561,16.237627029418945,-11.693248748779295,34.212352752685554,16.940519332885742,-3.930783748626709,-1.0134623050689695,11.611787796020508,-3.2584071159362797,7.953726768493652,-16.283990859985348,6.396701335906982,-6.37905216217041,-0.07750777155160904,0.3606585562229157,-0.1099112629890442,0.10023924708366394,0.4730533063411713,0.2688364684581757,0.2260026037693024,0.16867299377918246,0.3260909616947174,0.24383974075317386,0.1786748319864273,1.2134815454483032,-0.035486996173858636,0.3679624199867249,-0.4275366067886353,-0.1082562580704689,0.3131978511810303,0.13273409008979795,-0.07432471215724945,0.07583767920732498,0.01103611197322607,0.1882666051387787,-0.008144073188304901,0.18212823179013093,-0.025894788304939596,0.0014660191125544235,I
-472.41448974609375,37.95444869995117,-29.04187774658203,-16.77212142944336,-39.91741180419922,-10.632425308227539,7.128250598907472,1.0695195198059082,-15.30152416229248,3.232368469238281,2.1445479393005367,-7.1713500022888175,-11.50764274597168,-0.9771981239318848,-0.4001283347606659,-0.3014805018901825,0.6534344553947449,0.5913397073745728,0.1239217072725296,-0.02269641682505608,0.19690178334712985,0.10885988175868988,0.05809114128351212,0.3342890739440918,1.897531270980835,-0.6670404672622681,0.36432141065597534,-0.03508307784795761,0.8699018955230713,0.35036829113960266,-0.017003832384943962,-0.08669807016849518,0.2758933901786804,0.07864061743021011,0.048927586525678635,0.1786247342824936,1.1839319975262683,0.00023743925580692432,0.0039926177539142795,WA
-416.69189453125,26.843284606933594,14.89974594116211,-0.6380231380462646,9.04621124267578,-4.588898181915283,-4.138622283935547,-5.70098876953125,-6.64008092880249,-4.173362255096436,-2.9217650890350337,6.394514083862305,-16.967164993286133,2.8733041286468506,0.8181014060974121,-0.406975120306015,-0.04589228332042694,-0.7570731043815613,-0.3091685771942139,-0.05954652652144433,-1.3689438104629517,-0.05016137287020683,0.13357877731323242,0.3478294610977173,12.480351448059082,-0.9710103869438172,-1.2532024383544922,-0.667492687702179,-0.4487458765506744,0.13586777448654175,0.26246801018714905,0.7050655484199524,0.053259611129760735,0.0820533037185669,-0.268416166305542,-0.3801771402359009,0.08163388166959258,-0.0266897090389258,0.024043366017074897,TA
-573.5747680664062,80.19328308105469,45.70543670654297,8.748540878295897,23.129863739013672,0.9609041213989258,1.1270546913146973,10.126083374023438,-14.366836547851562,-20.359447479248047,-2.461666822433472,-0.5175166726112366,-11.465478897094727,1.6247732639312744,1.2032082080841064,0.18103298544883728,-0.056373737752437585,0.17350029945373535,0.18309886753559115,0.9812809824943542,-0.06995561718940735,-0.2129857838153839,0.1610957831144333,0.1269589066505432,4.735733985900879,-1.5775773525238037,-0.7406915426254272,-0.09243178367614746,-0.3502395749092102,0.28443294763565063,-0.053868185728788376,0.3304283618927002,-0.0056588053703308105,0.3355138301849365,0.06047018617391586,-0.05518396571278572,0.06454606481853242,-0.008704289886226237,0.007426431883012152,TEU
-403.2659606933594,72.73531341552734,-60.3745346069336,13.550640106201172,-42.37377548217773,7.863211154937744,1.8112480640411377,4.1331820487976065,-7.369660377502441,17.037952423095707,-6.558979511260986,-3.22076153755188,-13.270744323730467,-0.8504008650779724,0.05257906392216682,-0.0786985531449318,-0.19380724430084229,0.7269517183303833,-0.3581596314907074,0.38054877519607533,-0.2521077692508697,-0.10517547279596327,-0.13168936967849731,-0.2730250954627991,2.0179033279418945,-0.3556119501590729,0.7192057967185974,-0.2764616310596466,0.7984163165092468,0.026027487590909004,-0.10073915123939514,-0.4322509765625,-0.10181505978107452,-0.30730026960372925,0.11450131237506865,0.0613054595887661,0.13261551388920814,-0.014849693997926926,0.00646634567036497,TA
-494.3248596191406,32.064151763916016,-33.412864685058594,-9.218871116638184,-42.22253799438477,-9.854930877685547,-8.57774829864502,-3.379567146301269,-1.830252766609192,-7.880669116973878,-6.135616779327393,1.879273056983948,-21.96791076660156,-2.826192140579224,1.5467443466186523,0.134690523147583,2.2249624729156494,-0.1354876607656479,0.3614197075366974,0.9404574036598206,-0.9482337832450868,0.7793850302696228,-0.6275389194488525,-0.7500298023223877,2.4629154205322266,-2.1214449405670166,1.18309223651886,-0.3595576584339142,1.617881178855896,0.7727951407432556,0.683466911315918,0.4019747972488403,0.07830049842596054,0.9853310585021972,0.5587629675865173,-0.18817448616027832,0.2821107305631084,-0.0903302632517876,0.05977561754958113,TO
-374.8941650390625,59.06206130981445,-29.97030830383301,20.246631622314453,-5.8540568351745605,-2.5755324363708496,10.198405265808104,-11.00976276397705,-16.355812072753903,-0.7031493782997131,-11.25563144683838,4.883096694946289,-14.96237087249756,-0.3462997674942017,-0.3330341577529907,0.9070966243743896,0.2862303853034973,0.3541663885116577,0.09499012678861618,1.7302613258361816,0.5439369678497314,0.6212975978851318,0.2551469802856445,-0.5779132246971129,3.3678619861602783,-1.5753066539764404,1.0011433362960815,-0.4428548812866211,0.11518285423517227,-0.018998129293322563,-0.5250618457794191,0.2554187476634979,0.3696979582309723,-0.17873184382915494,0.5825725197792053,-0.3528845012187958,0.17904974855134922,-0.043366464796672326,0.01728066727744684,VEU
-362.13189697265625,47.94208145141602,-98.62460327148438,90.05039978027344,-27.31297492980957,-24.073549270629886,-36.48320388793945,11.336602210998535,-28.40473556518555,-5.079270839691162,-16.203615188598633,-5.883422374725343,-19.256832122802734,1.711066961288452,0.6506694555282593,0.67498779296875,-1.1464993953704834,0.2222440093755722,-0.1752031296491623,0.07157845795154573,0.8072906732559204,-0.20843760669231412,0.948596715927124,-0.4020406007766724,4.639808654785156,-3.0642030239105225,6.059409141540527,-4.2583560943603525,1.3447259664535522,0.3912932276725769,2.4580166339874268,-0.22845859825611115,2.0638468265533447,0.14070333540439606,1.734724044799805,0.6856809854507446,0.6473519639121069,-0.14153252306857325,0.02994902396951526,E
-417.6046142578125,48.28726577758789,-25.92792320251465,0.04292334243655205,16.87257957458496,-16.625988006591793,-29.66526031494141,-3.1814329624176025,3.268340587615967,12.903502464294435,-18.65250587463379,11.458712577819824,-12.957592010498047,-1.2290451526641846,0.6737027764320374,0.7233554720878601,1.0205756425857544,0.9429098963737488,0.937952756881714,0.7877450585365295,0.044949188828468316,0.20076186954975128,-0.6259499192237854,0.275070458650589,1.8532828092575075,-0.6573429703712463,0.9351369738578796,0.04425133019685745,-0.34900128841400146,0.3505889177322388,0.6572993397712708,0.1408841758966446,-0.1377543956041336,-0.19093117117881772,0.4298765063285828,-0.01550391223281622,0.8672794077280905,-0.1381076515916332,-0.032420958837694754,E
-550.5205078125,43.03990936279297,-25.09816169738769,33.439773559570305,-27.61282157897949,3.7382519245147705,-15.123411178588867,-0.18261562287807465,5.1125569343566895,-22.66604995727539,-2.591981172561645,-5.411165237426758,-16.981218338012695,-0.7162630558013916,2.0414538383483887,-0.8767054677009583,0.5012788772583008,-0.09227213263511658,0.9600592255592346,0.269428551197052,-0.10995351523160933,0.4815942049026489,0.1739281266927719,0.22423364222049716,1.1400506496429443,-0.9806872606277466,1.4823291301727295,-1.435536503791809,1.0351067781448364,-0.14914508163928986,0.8071326017379761,0.2547059953212738,-0.12719501554965973,0.6936480402946472,0.053059224039316184,0.2575295567512512,0.7648008620528156,-0.2051496047303666,0.04409656687188395,VI
-508.51025390625,59.93915939331055,8.433087348937987,-3.057462453842163,-19.91908264160156,-24.12585639953613,10.039734840393066,-17.512760162353516,-11.601759910583494,-5.730762958526611,-27.88867950439453,6.186467170715332,-14.829764366149902,-0.7774825096130371,-0.06043972447514534,0.4746114015579224,0.8517162203788757,1.0787117481231692,-0.1448282152414322,0.947144091129303,0.2896709442138672,0.3538928031921387,0.6017586588859558,-0.17921297252178192,1.987016558647156,-1.1837301254272459,0.16296905279159546,0.4590226411819458,0.4960525035858154,0.9313718676567078,-0.3615041971206665,0.6401254534721375,0.16662010550498962,0.028647340834140774,0.7840762138366699,-0.26356229186058044,0.6675814371450387,-0.07202313637334905,-0.026812165902063832,U
-477.3040466308594,62.04078674316406,-10.12850284576416,2.783797025680542,-15.014974594116213,-15.535903930664062,-7.752662181854247,13.510981559753418,-3.4294686317443848,0.9712518453598022,-12.181992530822756,4.83015251159668,-7.524902820587157,-0.8268570303916931,0.27182286977767944,0.7360215783119202,0.6103764772415161,0.4036633372306824,0.2867029905319214,0.17011865973472595,-0.007893855683505535,0.274830162525177,0.10682891309261322,-0.12887825071811676,2.292882442474365,-0.8666712045669556,0.2373340129852295,0.022265763953328133,0.11071836948394777,0.20972691476345065,0.16045737266540527,-0.08033943921327591,0.09457581490278244,0.06115972995758056,0.2126714289188385,-0.0031769550405442715,0.5420648732363411,-0.046890220646129806,0.003000208358237705,TO
-529.875,43.54804992675781,12.198763847351074,23.47188949584961,-18.529296875,-14.087137222290039,-22.75884056091309,-10.973932266235352,-17.755165100097656,-22.75339317321777,-1.6163582801818848,-10.104530334472656,-10.717202186584473,-1.733102321624756,-1.1552304029464722,-0.4254482090473175,-0.061224296689033515,0.443480908870697,0.5902509093284607,0.3886890411376953,0.1903367191553116,0.2026444524526596,-0.2820586264133453,0.002364623127505183,4.636012554168701,-0.9952133893966676,-0.2082461565732956,-0.3984484374523163,0.2458554357290268,0.3008381128311157,0.3806714415550232,0.13692504167556765,0.30195969343185425,0.3916642367839813,0.04485800489783287,0.1284630298614502,0.19050734643261752,-0.00966275735148959,0.006070240811226935,U
-559.5177612304689,89.68120574951172,-30.87696075439453,23.05550765991211,-63.911048889160156,-21.546751022338867,-23.10032844543457,7.60571813583374,3.855085849761963,-27.10519027709961,2.152328968048096,-11.37533187866211,-24.78813552856445,-1.5243054628372192,0.3992585837841034,0.2113266885280609,1.41042160987854,-0.03243143483996391,0.6307654976844788,-0.017258167266845703,0.053541775792837136,0.4408946931362152,-0.17891618609428406,0.4269679188728333,4.886611461639403,-2.9321467876434326,1.9181565046310425,-0.5219165682792664,1.8226432800292969,0.03328260034322738,0.9695612192153932,0.18455268442630768,-0.11867083609104155,1.1189310550689695,-0.7404836416244507,0.3058372437953949,0.16849109773862775,-0.043327228920800216,0.015590378391696375,TO
-497.2608642578125,15.006464004516602,-5.025259017944336,43.33298873901367,17.36604118347168,0.09206779301166534,-8.996393203735352,6.620296955108643,-3.60674786567688,5.580961227416992,-20.773216247558594,2.075721740722656,-7.761373519897461,-0.10572521388530733,0.2346073538064957,0.3567554354667664,-0.11875852197408675,0.18338897824287412,0.2602790594100952,0.19725927710533145,0.030382854864001274,0.2785152792930603,0.17676717042922974,0.14936834573745728,2.1562297344207764,-0.20520469546318051,0.15031561255455014,-0.3469163477420807,-0.3011806607246399,0.10301122069358826,0.17827966809272766,0.03142869472503662,0.1459326595067978,-0.01657845824956894,0.35946524143218994,0.08445551991462708,0.11436272524251595,-0.01145782611977918,0.0022343514168477263,VI
-495.8247985839844,38.67705154418945,-15.240334510803224,6.8096981048583975,14.473668098449707,-8.434872627258299,-13.476330757141113,4.3820409774780265,3.3012030124664307,11.553112983703613,-9.322522163391113,7.912748336791992,-8.547581672668457,-0.7371613383293152,0.8077101111412048,0.5164729356765747,0.19529196619987488,0.7062070369720459,0.5936288833618164,0.4804536700248718,-0.3522670567035675,-0.0019196353387087586,0.05422355607151985,-0.003133964957669377,0.8794182538986206,-0.3391138613224029,0.8093518614768982,-0.037690035998821265,-0.01505677215754986,0.2940241098403931,0.1398984044790268,-0.0005734048318117857,-0.003708085743710399,-0.05906946584582329,0.18503613770008087,0.002296058693900705,0.5965854414812745,-0.10903496661038499,-0.006768100103805031,E
-557.9612426757811,49.33711242675781,52.3375244140625,20.58018493652344,24.5328426361084,19.284194946289066,-3.1142301559448238,13.073352813720705,-7.601235389709473,-19.951786041259766,-7.353807926177978,15.710469245910645,-11.880823135375975,2.195911169052124,1.6371495723724363,-1.0678679943084717,0.3538458347320557,0.22582510113716125,0.9761893153190612,-0.010431181639432907,-0.2328750491142273,0.3039754033088684,0.1166774407029152,0.06857232004404068,2.064218521118164,0.9280933141708374,-1.1186224222183228,-0.13507062196731567,-0.4855271875858307,0.2387864738702774,0.4505442678928375,-0.4458807408809662,-0.12203240394592285,0.35754483938217163,0.3838611245155335,-0.3162608742713928,0.06184278620635274,-0.012722773086155777,0.007846463130842113,VI
-543.75048828125,19.08598518371582,-39.35615921020508,-10.995287895202637,-19.98404693603516,-2.125469446182251,-9.28307819366455,-2.789444923400879,-7.002390384674072,-2.6368534564971924,-5.367269992828369,-3.534212589263916,-14.731718063354492,-3.067232847213745,1.5870449542999268,0.9193293452262878,0.51738041639328,0.03310660272836685,0.2726051509380341,0.454110860824585,-0.4110650718212128,0.20181216299533844,-0.3674594163894653,-0.05439633131027222,1.8771158456802368,-1.2387629747390747,1.2825027704238892,0.032522257417440414,0.5059088468551636,0.1724688708782196,0.2255744934082031,0.04213039577007294,0.16258929669857025,0.5254039764404297,0.09916578978300096,-0.038524914532899864,0.2948173980389417,-0.09408021462796384,0.05904951676934093,TA
-313.7466735839844,70.04037475585939,-94.99787902832031,6.393474102020264,-79.47112274169922,25.71480369567871,-23.43607521057129,5.877634048461914,-0.9255070090293884,1.698676586151123,0.8472143411636353,-9.32987117767334,-23.30237007141113,-0.4603743255138397,-0.6935372948646545,2.780855655670166,2.406625509262085,0.6094310879707336,-1.5308589935302734,1.2663991451263428,0.6074301600456238,-0.8811139464378357,0.7474726438522339,-0.6003794074058533,2.3926587104797363,-4.106424808502196,3.5510256290435787,-0.3821332752704621,3.4269492626190186,-1.9959312677383425,1.3892879486083984,-0.25210916996002203,-0.03373648226261139,0.5006108283996582,0.16148370504379272,0.3744889199733734,1.1203671944027862,-0.29441659422463995,0.06490449394742083,TA
-489.1814270019531,42.00077819824219,-1.438886284828186,14.831428527832033,-2.371468544006348,1.8690420389175413,-4.094484806060791,-1.1316711902618408,-13.319637298583984,-1.2982345819473269,-16.023096084594727,9.742972373962402,-7.180879592895508,-0.4607490003108978,-0.0756085067987442,-0.09125601500272752,0.3221668004989624,0.16704370081424713,0.3106042146682739,0.4955530166625977,0.3180783987045288,0.362128496170044,0.19410274922847748,-0.02136345766484737,1.7068518400192259,-0.4605475068092346,0.038855280727148056,-0.07688640058040619,0.2516986131668091,0.0580826997756958,0.07939883321523666,0.043349355459213264,0.14206169545650482,-0.1307101547718048,0.1571190506219864,-0.14519958198070526,0.39817938512760015,-0.041314010547999616,-0.0008352365966496633,TEU
